216448,0.17,0.56,0.84,3.07,-10.02,-4.10,35.00,-8.87,289.02
216458,0.17,0.56,0.84,3.48,-10.47,-4.78,34.97,-8.94,288.90
216468,0.17,0.56,0.84,3.43,-10.05,-5.39,34.99,-8.86,288.79
216478,0.16,0.57,0.84,3.38,-7.93,-5.98,35.06,-8.70,288.72
216488,0.16,0.56,0.83,2.94,-5.44,-6.69,35.01,-8.53,288.68
216498,0.16,0.57,0.83,2.20,-2.53,-7.70,34.96,-8.49,288.64
216508,0.16,0.57,0.83,2.02,-0.39,-8.46,34.96,-8.47,288.60
216518,0.16,0.58,0.83,2.19,0.46,-9.30,35.06,-8.46,288.51
216528,0.16,0.58,0.83,2.50,0.26,-10.27,35.19,-8.45,288.37
216538,0.17,0.59,0.83,2.73,-0.70,-11.63,35.30,-8.49,288.20
216548,0.18,0.59,0.82,2.88,-2.63,-12.98,35.44,-8.53,287.98
216558,0.18,0.60,0.81,2.17,-4.85,-14.13,35.56,-8.58,287.73
216568,0.17,0.61,0.81,1.86,-5.82,-14.26,35.69,-8.57,287.53
216578,0.17,0.61,0.80,2.05,-5.98,-14.18,35.84,-8.56,287.37
216588,0.17,0.61,0.79,1.81,-5.97,-14.21,35.97,-8.55,287.20
216598,0.17,0.61,0.78,1.86,-6.77,-14.25,36.11,-8.58,287.01
216608,0.16,0.60,0.78,2.15,-8.17,-14.15,36.27,-8.58,286.80
216618,0.16,0.60,0.78,2.61,-9.17,-14.42,36.45,-8.60,286.58
216628,0.16,0.60,0.79,3.65,-8.89,-14.66,36.48,-8.50,286.42
216638,0.15,0.60,0.79,6.07,-6.67,-14.84,36.62,-8.28,286.31
216648,0.15,0.59,0.80,8.92,-2.50,-14.62,36.73,-8.06,286.30
216658,0.14,0.58,0.80,11.38,1.81,-14.78,36.88,-7.74,286.30
216668,0.15,0.60,0.77,17.53,5.64,-12.17,37.37,-7.61,286.40
216678,0.15,0.60,0.77,22.04,6.94,-10.60,37.83,-7.57,286.43
216688,0.16,0.60,0.75,21.59,7.64,-11.18,38.11,-7.47,286.38
216698,0.20,0.58,0.66,18.03,5.83,-11.59,38.23,-7.49,286.25
216708,0.18,0.58,0.66,5.30,-5.81,-14.18,37.94,-7.76,285.72
216718,0.15,0.58,0.70,-5.38,-12.68,-18.08,37.46,-7.79,285.21
216728,0.12,0.59,0.73,-9.23,-14.24,-19.76,37.25,-7.68,284.88
216738,0.11,0.59,0.74,-10.21,-13.20,-19.05,37.09,-7.56,284.70
216748,0.10,0.58,0.74,-8.13,-11.20,-17.54,37.15,-7.41,284.58
216758,0.10,0.57,0.73,-6.87,-11.48,-15.59,37.17,-7.35,284.44
216768,0.15,0.49,0.73,-5.29,-15.60,-13.73,37.14,-7.64,284.20
216778,0.10,0.56,0.70,-1.46,-22.63,-11.74,37.41,-7.95,283.85
216788,0.12,0.55,0.71,-1.58,-30.20,-8.89,37.38,-8.55,283.51
216798,0.13,0.57,0.71,0.79,-34.34,-8.42,37.64,-8.92,283.13
216808,0.16,0.61,0.68,0.26,-38.99,-9.18,37.78,-9.35,282.66
216818,0.16,0.61,0.66,-2.73,-39.37,-10.49,37.79,-9.57,282.26
216828,0.16,0.59,0.66,-8.39,-36.21,-9.15,37.59,-9.81,282.07
216838,0.17,0.58,0.65,-13.13,-34.35,-8.36,37.37,-10.07,281.85
216848,0.18,0.58,0.64,-15.63,-34.89,-8.59,37.25,-10.36,281.53
216858,0.16,0.56,0.64,-17.27,-34.60,-10.51,37.07,-10.41,281.18
216868,0.15,0.53,0.63,-18.93,-33.91,-11.39,36.84,-10.46,280.88
216878,0.16,0.51,0.62,-22.30,-33.19,-13.09,36.49,-10.68,280.54
216888,0.16,0.49,0.61,-25.97,-31.17,-15.77,36.11,-10.82,280.19
216898,0.17,0.47,0.59,-33.48,-27.11,-18.77,35.58,-10.83,279.86
216908,0.18,0.45,0.59,-43.09,-22.67,-21.17,34.78,-10.80,279.59
216918,0.17,0.44,0.61,-54.63,-20.84,-22.85,33.74,-10.70,279.28
216928,0.14,0.43,0.62,-66.09,-19.25,-24.09,32.63,-10.55,278.97
216938,0.08,0.45,0.64,-73.50,-15.62,-31.98,31.73,-10.11,278.41
216948,0.07,0.43,0.58,-78.00,-9.81,-31.80,30.90,-9.77,278.19
216958,0.03,0.39,0.58,-85.78,-2.52,-33.26,29.72,-9.25,277.99
216968,-0.02,0.39,0.54,-92.99,8.81,-35.68,28.58,-8.45,277.85
216978,-0.05,0.38,0.55,-109.24,13.02,-32.27,26.84,-7.99,277.82
216988,-0.08,0.39,0.61,-130.98,8.58,-26.17,24.68,-7.95,277.76
216998,-0.07,0.40,0.71,-142.65,4.90,-20.48,22.74,-7.94,277.75
217008,-0.06,0.39,0.77,-144.08,0.27,-16.68,21.21,-8.01,277.67
217018,-0.06,0.35,0.77,-145.76,-13.07,-11.59,19.67,-8.56,277.52
217028,-0.07,0.33,0.75,-150.11,-26.99,-5.98,18.01,-9.28,277.41
217038,-0.09,0.31,0.72,-153.04,-37.18,-1.03,16.38,-9.97,277.35
217048,-0.09,0.29,0.69,-154.21,-43.26,3.47,14.80,-10.56,277.37
217058,-0.09,0.25,0.65,-153.41,-45.51,7.97,13.26,-11.04,277.50
217068,-0.09,0.22,0.62,-152.14,-44.83,12.29,11.73,-11.41,277.70
217078,-0.08,0.19,0.61,-151.49,-41.81,16.37,10.17,-11.65,277.97
217088,-0.06,0.18,0.61,-150.90,-39.35,20.38,8.61,-11.89,278.29
217098,-0.04,0.17,0.61,-150.20,-38.63,24.03,7.11,-12.19,278.62
217108,-0.03,0.16,0.61,-148.66,-38.65,27.34,5.67,-12.52,278.98
217118,0.00,0.12,0.59,-149.60,-41.44,31.44,3.92,-13.12,279.45
217128,0.02,0.10,0.58,-152.89,-44.62,35.20,2.10,-13.62,279.94
217138,0.03,0.09,0.57,-156.33,-45.11,39.06,0.35,-14.01,280.47
217148,0.05,0.09,0.58,-159.32,-44.07,41.71,-1.38,-14.39,280.98
217158,0.09,0.09,0.62,-159.38,-43.27,43.27,-2.99,-14.79,281.48
217168,0.12,0.09,0.65,-156.25,-42.92,43.78,-4.45,-15.20,281.96
217178,0.15,0.09,0.69,-151.83,-41.89,43.57,-5.80,-15.58,282.40
217188,0.18,0.09,0.75,-148.99,-40.80,43.15,-7.19,-15.92,282.84
217198,0.20,0.09,0.82,-147.89,-40.60,42.59,-8.64,-16.24,283.28
217208,0.21,0.06,0.92,-148.68,-41.21,43.86,-10.23,-16.53,283.83
217218,0.23,0.02,1.03,-149.66,-40.03,45.88,-11.87,-16.69,284.44
217228,0.27,-0.05,1.20,-147.18,-35.47,48.03,-13.39,-16.63,285.04
217238,0.32,-0.13,1.38,-139.75,-30.72,48.93,-14.61,-16.51,285.59
217248,0.37,-0.21,1.55,-125.77,-27.97,47.12,-15.36,-16.49,286.02
217258,0.42,-0.27,1.70,-109.16,-27.99,44.37,-15.82,-16.61,286.41
217268,0.44,-0.32,1.80,-86.89,-29.50,40.42,-15.85,-16.79,286.74
217278,0.45,-0.36,1.86,-64.16,-29.19,36.59,-15.62,-16.90,287.02
217288,0.47,-0.41,1.90,-40.83,-26.33,32.56,-15.17,-16.89,287.23
217298,0.49,-0.46,1.93,-19.53,-22.54,28.22,-14.66,-16.87,287.39
217308,0.51,-0.51,1.95,-1.21,-17.97,22.00,-14.04,-16.84,287.40
217318,0.52,-0.54,1.97,14.13,-14.40,14.64,-13.34,-16.82,287.28
217328,0.51,-0.56,1.99,26.82,-11.13,6.58,-12.57,-16.77,287.03
217338,0.50,-0.55,1.99,37.42,-9.05,-0.25,-11.74,-16.73,286.77
217348,0.47,-0.55,1.96,46.46,-7.42,-5.19,-10.91,-16.70,286.53
217358,0.45,-0.55,1.93,53.40,-4.29,-8.25,-10.12,-16.57,286.33
217368,0.45,-0.56,1.92,58.78,2.28,-8.77,-9.37,-16.26,286.20
217378,0.46,-0.57,1.92,62.80,9.91,-8.20,-8.66,-15.84,286.11
217388,0.48,-0.60,1.93,64.94,17.75,-6.43,-8.03,-15.35,286.07
217398,0.51,-0.62,1.93,65.73,23.99,-4.02,-7.45,-14.87,286.09
217408,0.55,-0.64,1.91,62.88,29.75,-1.49,-7.05,-14.38,286.14
217418,0.57,-0.63,1.89,57.12,34.95,0.81,-6.82,-13.87,286.20
217428,0.60,-0.61,1.86,47.71,38.81,2.38,-6.81,-13.39,286.24
217438,0.61,-0.58,1.82,36.63,41.50,3.25,-6.97,-12.94,286.26
217448,0.61,-0.54,1.79,24.11,42.60,3.72,-7.30,-12.55,286.28
217458,0.61,-0.51,1.76,12.46,41.94,4.86,-7.72,-12.24,286.34
217468,0.59,-0.48,1.70,0.92,37.81,6.45,-8.28,-12.09,286.45
217478,0.56,-0.47,1.64,-9.03,33.31,8.44,-8.89,-11.97,286.62
217488,0.53,-0.49,1.56,-17.37,29.08,9.76,-9.54,-11.86,286.77
217498,0.50,-0.50,1.49,-23.98,24.45,10.28,-10.17,-11.82,286.91
217508,0.47,-0.51,1.40,-28.62,17.12,9.01,-10.77,-11.97,286.99
217518,0.43,-0.50,1.29,-31.38,8.44,6.23,-11.30,-12.25,287.02
217528,0.37,-0.47,1.14,-32.73,-1.81,1.86,-11.78,-12.72,286.97
217538,0.32,-0.42,0.99,-32.95,-11.00,-2.92,-12.21,-13.23,286.88
217548,0.26,-0.36,0.83,-32.02,-18.64,-7.94,-12.57,-13.75,286.73
217558,0.19,-0.29,0.67,-29.55,-23.36,-12.95,-12.74,-14.12,286.50
217568,0.14,-0.23,0.53,-25.96,-25.25,-17.68,-12.75,-14.42,286.20
217578,0.08,-0.15,0.41,-19.01,-22.95,-22.92,-12.47,-14.59,285.77
217588,0.03,-0.07,0.31,-9.73,-18.42,-28.08,-11.98,-14.64,285.25
217598,-0.02,0.01,0.22,3.68,-10.73,-32.27,-11.18,-14.49,284.69
217608,-0.06,0.08,0.15,18.84,-1.18,-35.08,-10.15,-14.16,284.13
217618,-0.09,0.15,0.11,37.62,11.36,-36.32,-8.79,-13.58,283.58
217628,-0.11,0.22,0.08,56.02,23.02,-36.83,-7.27,-12.92,283.06
217638,-0.12,0.27,0.05,72.71,32.09,-35.98,-5.68,-12.25,282.62
217648,-0.12,0.31,0.03,84.77,38.58,-33.79,-4.17,-11.60,282.29
217658,-0.10,0.33,0.03,91.56,41.18,-30.96,-2.82,-11.09,282.03
217668,-0.09,0.34,0.03,95.00,41.33,-28.25,-1.58,-10.66,281.82
217678,-0.08,0.34,0.03,93.82,37.70,-24.43,-0.56,-10.42,281.70
217688,-0.05,0.34,0.03,89.94,32.68,-20.72,0.31,-10.30,281.62
217698,-0.03,0.32,0.05,83.02,25.96,-17.10,0.99,-10.33,281.57
217708,-0.01,0.30,0.06,75.94,18.44,-13.73,1.57,-10.48,281.54
217718,0.01,0.26,0.07,68.44,8.47,-10.30,2.05,-10.86,281.55
217728,0.03,0.23,0.08,61.75,-1.33,-7.07,2.47,-11.35,281.58
217738,0.06,0.18,0.08,55.05,-11.23,-3.36,2.71,-11.98,281.68
217748,0.08,0.13,0.07,48.87,-20.34,-0.07,2.89,-12.66,281.79
217758,0.09,0.09,0.07,42.96,-28.33,2.19,3.00,-13.36,281.89
217768,0.11,0.04,0.07,37.58,-35.00,3.49,3.07,-14.07,281.96
217778,0.13,-0.02,0.08,33.10,-40.56,3.82,3.12,-14.76,282.00
217788,0.15,-0.07,0.10,29.79,-45.33,3.20,3.19,-15.47,282.00
217798,0.17,-0.11,0.11,27.42,-51.33,1.10,3.31,-16.28,281.91
217808,0.19,-0.15,0.12,24.72,-58.46,-1.15,3.39,-17.20,281.77
217818,0.20,-0.18,0.11,20.19,-67.92,-3.85,3.39,-18.32,281.58
217828,0.20,-0.19,0.09,16.20,-76.79,-6.52,3.37,-19.50,281.36
217838,0.19,-0.20,0.07,13.88,-83.38,-10.71,3.45,-20.65,281.03
217848,0.19,-0.20,0.05,12.72,-87.31,-16.31,3.61,-21.72,280.58
217858,0.19,-0.20,0.05,12.90,-89.13,-23.67,3.90,-22.73,279.98
217868,0.20,-0.20,0.04,12.95,-90.57,-29.80,4.21,-23.74,279.34
217878,0.21,-0.19,0.04,11.70,-91.71,-35.39,4.49,-24.74,278.66
217888,0.23,-0.19,0.04,9.55,-92.85,-38.86,4.71,-25.76,278.03
217898,0.25,-0.20,0.04,5.06,-94.19,-39.93,4.76,-26.80,277.48
217908,0.30,-0.21,0.06,-4.93,-98.75,-37.66,4.45,-28.04,277.08
217918,0.37,-0.19,0.05,-17.14,-106.38,-34.71,3.94,-29.49,276.72
217928,0.43,-0.15,0.01,-33.72,-115.15,-30.33,3.07,-31.09,276.46
217938,0.50,-0.11,-0.04,-49.91,-121.07,-25.32,2.01,-32.64,276.32
217948,0.56,-0.10,-0.10,-65.60,-119.95,-18.09,0.66,-33.90,276.43
217958,0.62,-0.14,-0.13,-81.04,-111.99,-9.55,-0.98,-34.80,276.75
217968,0.71,-0.26,-0.07,-100.08,-94.01,0.07,-3.11,-35.08,277.29
217978,0.79,-0.39,0.04,-119.89,-73.89,6.92,-5.45,-35.05,277.76
217988,0.80,-0.51,0.23,-142.17,-54.27,11.18,-8.07,-34.79,278.15
217998,0.77,-0.60,0.43,-163.18,-38.81,15.37,-10.87,-34.47,278.56
218008,0.70,-0.67,0.67,-182.68,-26.18,22.88,-13.89,-34.04,279.17
218018,0.64,-0.71,0.90,-197.58,-17.63,30.61,-16.88,-33.62,279.86
218028,0.54,-0.72,1.07,-206.25,-16.07,41.36,-19.87,-33.35,280.88
218038,0.46,-0.76,1.19,-210.01,-13.70,53.95,-22.80,-32.91,282.07
218048,0.43,-0.80,1.32,-206.79,-3.29,67.11,-25.36,-31.97,283.19
218058,0.41,-0.86,1.44,-201.59,7.34,78.00,-27.72,-30.88,284.22
218068,0.45,-0.96,1.61,-195.10,18.85,86.96,-29.88,-29.61,285.11
218078,0.50,-1.05,1.77,-188.40,28.63,91.74,-31.83,-28.36,285.80
218088,0.55,-1.10,1.91,-181.23,34.40,90.79,-33.54,-27.31,286.26
218098,0.60,-1.12,2.03,-174.75,38.67,86.92,-35.11,-26.37,286.54
218108,0.63,-1.09,2.14,-163.52,43.85,80.38,-36.25,-25.47,286.57
218118,0.65,-1.03,2.23,-146.82,51.73,72.31,-36.87,-24.52,286.34
218128,0.66,-0.93,2.31,-119.51,63.79,63.40,-36.68,-23.43,285.81
218138,0.65,-0.82,2.38,-88.15,75.28,55.19,-35.98,-22.30,285.19
218148,0.65,-0.70,2.40,-48.20,85.67,47.97,-34.54,-21.13,284.53
218158,0.64,-0.60,2.37,-9.69,93.60,42.05,-32.79,-19.97,283.91
218168,0.63,-0.52,2.30,24.46,96.76,38.66,-30.94,-18.90,283.49
218178,0.63,-0.45,2.21,50.89,96.35,36.10,-29.19,-17.96,283.19
218188,0.64,-0.41,2.08,68.13,88.35,34.36,-27.70,-17.36,283.13
218198,0.64,-0.37,1.94,77.90,76.96,32.87,-26.46,-17.01,283.20
218208,0.64,-0.36,1.79,82.44,64.04,30.30,-25.41,-16.89,283.31
218218,0.64,-0.36,1.65,88.73,54.17,26.95,-24.24,-16.80,283.35
218228,0.65,-0.39,1.51,100.51,50.11,20.84,-22.73,-16.61,283.18
218238,0.66,-0.42,1.37,112.99,49.11,13.13,-21.05,-16.36,282.85
218248,0.67,-0.45,1.26,124.24,50.15,4.29,-19.28,-16.05,282.36
218258,0.66,-0.46,1.17,132.89,51.50,-5.32,-17.49,-15.74,281.76
218268,0.64,-0.47,1.10,139.33,52.09,-13.91,-15.74,-15.44,281.14
218278,0.62,-0.48,1.05,143.96,51.62,-21.15,-14.03,-15.16,280.52
218288,0.60,-0.48,1.02,148.85,51.05,-27.21,-12.26,-14.88,279.91
218298,0.58,-0.48,1.01,153.26,50.01,-32.45,-10.48,-14.60,279.30
218308,0.56,-0.48,1.00,156.82,47.23,-36.54,-8.71,-14.40,278.72
218318,0.55,-0.49,0.98,161.54,43.27,-41.43,-6.84,-14.27,278.08
218328,0.54,-0.49,0.94,167.41,39.92,-47.38,-4.84,-14.14,277.35
218338,0.52,-0.50,0.91,174.24,39.51,-54.10,-2.72,-13.87,276.51
218348,0.52,-0.50,0.89,181.75,40.63,-60.81,-0.49,-13.50,275.62
218358,0.51,-0.50,0.89,187.30,41.35,-67.90,1.73,-13.10,274.66
218368,0.50,-0.49,0.89,190.79,39.73,-73.74,3.89,-12.78,273.70
218378,0.48,-0.48,0.89,187.68,34.58,-79.88,5.77,-12.60,272.67
218388,0.46,-0.45,0.89,180.23,26.29,-84.36,7.39,-12.59,271.64
218398,0.44,-0.43,0.86,167.37,14.01,-86.53,8.67,-12.85,270.65
218408,0.42,-0.40,0.83,153.24,2.00,-87.27,9.75,-13.21,269.68
218418,0.40,-0.38,0.80,136.69,-8.21,-87.56,10.58,-13.58,268.72
218428,0.38,-0.35,0.80,119.24,-17.13,-87.87,11.20,-13.97,267.74
218438,0.36,-0.32,0.82,101.82,-27.18,-87.97,11.66,-14.47,266.74
218448,0.34,-0.29,0.85,85.14,-37.99,-87.30,11.99,-15.10,265.74
218458,0.31,-0.26,0.87,67.56,-51.45,-85.43,12.12,-15.95,264.75
218468,0.29,-0.22,0.90,49.75,-64.18,-83.28,12.08,-16.90,263.77
218478,0.25,-0.16,0.91,35.36,-76.58,-82.01,12.11,-17.88,262.72
218488,0.22,-0.11,0.93,23.73,-85.37,-79.96,12.15,-18.81,261.73
218498,0.20,-0.06,0.97,13.66,-92.04,-77.19,12.16,-19.74,260.80
218508,0.18,-0.03,1.01,5.83,-98.73,-73.75,12.15,-20.75,259.91
218518,0.18,-0.04,1.04,0.16,-104.26,-70.99,12.17,-21.79,259.03
218528,0.19,-0.05,1.08,-3.35,-107.06,-70.14,12.26,-22.75,258.09
218538,0.21,-0.06,1.12,-5.31,-109.38,-72.08,12.48,-23.68,257.00
218548,0.20,-0.05,1.14,-6.31,-111.30,-75.40,12.81,-24.57,255.80
218558,0.18,-0.02,1.15,-4.14,-108.72,-79.60,13.35,-25.21,254.53
218568,0.16,0.01,1.15,0.43,-102.80,-83.47,14.05,-25.65,253.28
218578,0.13,0.04,1.12,7.71,-92.60,-86.49,14.91,-25.81,252.08
218588,0.11,0.08,1.09,13.44,-80.77,-88.95,15.77,-25.76,250.93
218598,0.09,0.11,1.06,16.76,-68.50,-91.01,16.56,-25.57,249.81
218608,0.07,0.15,0.99,17.63,-54.05,-92.85,17.24,-25.14,248.75
218618,0.03,0.20,0.93,16.68,-37.14,-94.07,17.81,-24.45,247.80
218628,-0.02,0.27,0.89,12.00,-17.94,-92.48,18.08,-23.52,247.08
218638,-0.07,0.32,0.85,4.46,-0.59,-87.97,18.07,-22.55,246.56
218648,-0.10,0.35,0.85,-6.59,14.36,-79.22,17.68,-21.61,246.34
218658,-0.12,0.36,0.84,-19.82,24.81,-69.09,17.01,-20.78,246.25
218668,-0.12,0.34,0.81,-39.75,28.35,-55.99,15.80,-20.25,246.33
218678,-0.11,0.31,0.76,-60.86,30.55,-42.67,14.29,-19.79,246.54
218688,-0.10,0.27,0.68,-83.10,35.84,-29.43,12.44,-19.18,246.93
218698,-0.10,0.22,0.60,-103.64,44.26,-17.29,10.41,-18.37,247.42
218708,-0.14,0.17,0.54,-123.41,58.75,-5.64,8.17,-17.18,248.04
218718,-0.18,0.12,0.50,-141.03,75.54,5.16,5.83,-15.72,248.73
218728,-0.24,0.06,0.50,-158.14,94.98,16.53,3.32,-13.95,249.52
218738,-0.31,-0.01,0.54,-173.52,112.52,27.13,0.75,-12.05,250.31
218748,-0.41,-0.08,0.60,-187.78,125.46,38.71,-1.90,-10.16,251.17
218758,-0.50,-0.15,0.66,-200.51,135.04,50.67,-4.60,-8.27,252.07
218768,-0.58,-0.23,0.75,-217.43,140.84,64.79,-7.63,-6.41,253.11
218778,-0.63,-0.31,0.86,-236.66,139.94,79.43,-10.92,-4.73,254.26
218788,-0.62,-0.42,0.98,-258.87,129.62,96.22,-14.57,-3.42,255.66
218798,-0.56,-0.51,1.10,-280.04,115.04,111.49,-18.37,-2.31,257.16
218808,-0.46,-0.56,1.20,-301.07,88.81,124.57,-22.38,-1.80,258.88
218818,-0.35,-0.58,1.25,-319.27,56.63,134.44,-26.46,-1.76,260.76
218828,-0.28,-0.56,1.22,-331.33,19.09,141.25,-30.22,-2.11,262.86
218838,-0.22,-0.52,1.15,-336.88,-12.85,146.07,-33.80,-2.40,265.01
218848,-0.19,-0.45,1.07,-327.46,-34.57,149.45,-36.69,-2.42,267.04
218858,-0.18,-0.40,0.98,-308.87,-48.81,152.19,-39.03,-2.20,268.97
218868,-0.14,-0.39,0.90,-285.22,-55.16,155.11,-40.90,-1.72,270.77
218878,-0.09,-0.39,0.85,-264.04,-59.60,157.23,-42.67,-1.27,272.52
218888,-0.04,-0.40,0.81,-247.74,-67.38,156.92,-44.48,-1.00,274.32
218898,0.00,-0.40,0.77,-237.38,-77.06,155.35,-46.39,-0.82,276.20
218908,0.02,-0.39,0.75,-235.53,-91.37,155.97,-48.61,-0.68,278.36
218918,0.03,-0.38,0.72,-237.97,-108.00,159.59,-51.03,-0.50,280.82
218928,0.11,-0.32,0.74,-245.15,-128.07,172.36,-53.71,-0.06,283.83
218938,0.17,-0.28,0.73,-240.78,-146.88,177.13,-55.87,0.21,286.78
218948,0.18,-0.24,0.67,-228.48,-164.49,177.54,-57.59,0.36,289.73
218958,0.21,-0.23,0.58,-211.84,-177.38,173.83,-59.00,0.41,292.52
218968,0.21,-0.24,0.48,-190.59,-182.14,167.11,-60.06,0.48,294.96
218978,0.25,-0.26,0.39,-164.35,-174.04,158.24,-60.68,0.74,296.80
218988,0.28,-0.30,0.33,-141.68,-162.32,146.95,-61.20,0.96,298.30
218998,0.30,-0.32,0.29,-125.30,-153.90,133.86,-61.79,0.99,299.75
219008,0.30,-0.32,0.28,-114.55,-150.70,122.74,-62.46,0.93,301.34
219018,0.32,-0.35,0.27,-109.52,-155.92,112.31,-63.34,0.64,303.23
219028,0.33,-0.38,0.25,-104.29,-158.79,102.22,-64.18,0.33,305.03
219038,0.35,-0.39,0.24,-97.90,-157.16,89.60,-64.90,-0.07,306.56
219048,0.35,-0.40,0.25,-88.69,-152.99,75.78,-65.41,-0.57,307.89
219058,0.35,-0.43,0.26,-75.90,-148.92,61.82,-65.66,-1.17,309.12
219068,0.35,-0.46,0.25,-64.38,-146.48,49.87,-65.88,-1.83,310.38
219078,0.32,-0.50,0.19,-56.51,-146.56,40.10,-66.27,-2.46,311.73
219088,0.21,-0.55,-0.04,-61.99,-152.19,40.12,-67.29,-2.76,313.49
219098,0.32,-0.56,0.01,-89.52,-162.42,53.92,-69.40,-2.60,315.79
219108,0.44,-0.57,0.11,-87.87,-149.76,48.10,-70.23,-2.81,316.81
219118,0.41,-0.62,0.04,-67.18,-134.20,31.38,-70.19,-3.44,317.37
219128,0.39,-0.64,-0.04,-64.55,-134.57,22.88,-70.91,-4.04,318.62
219138,0.41,-0.68,-0.08,-80.73,-139.94,13.03,-72.55,-4.86,320.08
219148,0.41,-0.72,-0.11,-95.71,-143.95,2.48,-74.32,-5.76,321.52
219158,0.37,-0.73,-0.17,-106.57,-148.46,-7.98,-76.07,-6.69,323.02
219168,0.30,-0.73,-0.21,-111.16,-147.54,-16.11,-77.62,-7.48,324.33
219178,0.27,-0.77,-0.31,-103.17,-138.55,-18.75,-78.56,-7.98,325.29
219188,0.28,-0.90,-0.53,-110.66,-138.05,-18.75,-80.26,-8.43,326.62
219198,0.24,-0.95,-0.62,-115.38,-121.18,-18.44,-81.77,-8.67,327.15
219208,0.20,-1.00,-0.68,-118.47,-101.22,-14.63,-83.21,-8.69,327.37
219218,0.14,-1.07,-0.67,-115.83,-79.83,-5.19,-84.35,-8.32,327.37
219228,0.08,-1.15,-0.65,-108.01,-58.45,5.46,-85.17,-7.78,327.15
219238,0.01,-1.20,-0.55,-102.52,-36.39,18.30,-85.97,-6.95,326.69
219248,-0.08,-1.27,-0.42,-103.15,-21.97,34.45,-87.00,-5.83,326.39
219258,-0.10,-1.35,-0.30,-110.40,-24.80,54.65,-88.40,-4.38,326.81
219268,-0.12,-1.44,-0.25,-120.24,-40.30,73.70,-90.10,-2.79,327.85
219278,-0.16,-1.50,-0.27,-133.44,-61.96,91.28,-92.07,-1.07,329.31
219288,-0.24,-1.52,-0.32,-146.25,-84.65,103.95,-94.12,0.65,330.97
219298,-0.37,-1.50,-0.35,-150.95,-95.69,109.63,-95.83,2.20,332.25
219308,-0.51,-1.47,-0.30,-140.67,-85.94,114.38,-96.81,3.68,332.57
219318,-0.61,-1.46,-0.20,-124.96,-70.00,121.17,-97.40,5.25,332.45
219328,-0.66,-1.48,-0.05,-108.61,-57.33,129.57,-97.79,6.93,332.30
219338,-0.69,-1.50,0.08,-96.15,-54.07,136.20,-98.17,8.65,332.49
219348,-0.74,-1.51,0.14,-89.90,-63.47,142.58,-98.64,10.53,333.27
219358,-0.79,-1.50,0.16,-88.51,-73.16,148.34,-99.25,12.47,334.13
219368,-0.82,-1.48,0.15,-88.09,-80.90,153.16,-99.88,14.43,334.98
219378,-0.85,-1.44,0.13,-86.25,-85.39,155.32,-100.43,16.32,335.74
219388,-0.86,-1.37,0.13,-81.11,-83.24,154.88,-100.85,18.04,336.23
219398,-0.86,-1.32,0.14,-72.14,-79.12,154.01,-101.04,19.70,336.59
219408,-0.83,-1.29,0.16,-59.97,-71.03,152.78,-101.05,21.27,336.72
219418,-0.78,-1.26,0.21,-48.11,-61.86,151.38,-100.99,22.77,336.71
219428,-0.73,-1.24,0.29,-32.32,-52.82,148.62,-100.65,24.16,336.64
219438,-0.68,-1.23,0.38,-11.12,-44.54,144.49,-99.90,25.44,336.54
