350239,0.23,0.55,1.35,-49.24,15.47,3.52,22.81,-7.64,195.72
350249,0.25,0.53,1.38,-52.46,18.81,2.22,22.05,-7.39,195.83
350259,0.24,0.52,1.42,-54.43,20.77,-1.71,21.33,-7.06,195.78
350269,0.22,0.53,1.46,-54.15,21.49,-5.14,20.75,-6.67,195.70
350279,0.21,0.55,1.47,-50.05,21.53,-5.79,20.47,-6.34,195.69
350289,0.21,0.55,1.47,-45.33,21.48,-4.79,20.20,-6.25,195.76
350299,0.22,0.53,1.44,-41.30,21.50,-3.51,19.91,-6.17,195.85
350309,0.23,0.51,1.42,-38.01,21.75,-2.32,19.61,-6.07,195.96
350319,0.24,0.49,1.41,-35.94,21.87,-1.66,19.25,-5.95,196.05
350329,0.24,0.47,1.40,-34.38,22.11,-0.71,18.88,-5.83,196.16
350339,0.23,0.45,1.39,-32.85,23.93,-0.04,18.51,-5.61,196.30
350349,0.22,0.43,1.37,-31.47,25.77,0.22,18.15,-5.36,196.42
350359,0.21,0.41,1.36,-30.14,27.26,0.47,17.79,-5.09,196.55
350369,0.19,0.39,1.36,-28.31,28.26,0.22,17.46,-4.75,196.65
350379,0.15,0.38,1.38,-21.76,27.40,-0.13,17.43,-4.43,196.71
350389,0.13,0.36,1.38,-11.24,24.93,-0.07,17.63,-4.25,196.77
350399,0.13,0.34,1.33,0.10,22.64,-1.40,17.98,-4.13,196.75
350409,0.13,0.32,1.27,8.01,19.81,-3.50,18.29,-4.08,196.67
350419,0.13,0.30,1.21,11.49,15.98,-6.14,18.46,-4.07,196.52
350429,0.13,0.30,1.17,12.90,12.82,-6.87,18.59,-4.13,196.44
350439,0.13,0.29,1.11,13.91,9.68,-5.98,18.72,-4.26,196.41
350449,0.13,0.28,1.06,14.16,7.25,-4.60,18.80,-4.37,196.41
350459,0.13,0.27,1.01,12.12,5.05,-2.74,18.76,-4.51,196.45
350469,0.13,0.26,0.96,9.33,2.86,-1.13,18.70,-4.69,196.49
350479,0.12,0.26,0.91,5.81,1.09,0.44,18.65,-4.87,196.53
350489,0.12,0.27,0.86,2.34,0.08,2.02,18.62,-4.98,196.59
350499,0.11,0.28,0.83,0.17,-0.29,4.63,18.64,-5.07,196.71
350509,0.12,0.24,0.76,-3.93,-2.00,7.00,18.35,-5.29,196.85
350519,0.10,0.26,0.73,-13.90,-2.94,9.87,17.90,-5.40,197.02
350529,0.09,0.28,0.72,-16.43,-1.76,11.00,17.73,-5.40,197.17
350539,0.09,0.29,0.69,-18.06,-0.41,11.16,17.58,-5.41,197.29
350549,0.09,0.29,0.66,-19.87,1.57,10.32,17.41,-5.36,197.37
350559,0.08,0.30,0.64,-21.12,3.48,8.25,17.26,-5.25,197.40
350569,0.10,0.35,0.59,-17.47,-2.98,0.72,17.36,-5.47,197.02
350579,0.09,0.33,0.55,-11.41,-9.93,-6.75,17.65,-5.70,196.54
350589,0.07,0.31,0.54,-11.03,-9.70,-13.31,17.70,-5.64,196.13
350599,0.09,0.30,0.53,-12.66,-7.74,-17.97,17.63,-5.59,195.77
350609,0.09,0.28,0.53,-15.78,-7.63,-17.12,17.42,-5.71,195.61
350619,0.09,0.24,0.51,-21.68,-6.57,-13.19,16.88,-5.82,195.64
350629,0.06,0.22,0.50,-35.40,2.84,-5.65,15.89,-5.40,195.99
350639,0.06,0.20,0.50,-51.10,15.77,2.98,14.65,-4.76,196.54
350649,0.08,0.25,0.52,-65.45,29.67,7.81,13.48,-4.05,197.00
350659,0.13,0.33,0.54,-72.08,39.04,7.61,12.58,-3.37,197.23
350669,0.17,0.40,0.58,-63.15,43.02,-3.17,12.42,-2.75,196.90
350679,0.17,0.45,0.58,-47.58,44.78,-16.30,12.70,-2.12,196.34
350689,0.16,0.43,0.55,-37.41,48.97,-29.87,12.85,-1.34,195.66
350699,0.15,0.40,0.54,-33.46,53.98,-41.82,12.79,-0.47,194.95
350709,0.12,0.37,0.54,-34.44,56.55,-48.16,12.52,0.33,194.38
350719,0.06,0.34,0.53,-34.97,58.95,-51.56,12.20,1.24,193.89
350729,0.02,0.27,0.50,-40.32,63.21,-54.20,11.50,2.24,193.42
350739,-0.00,0.24,0.52,-53.57,65.71,-54.51,10.44,3.20,193.01
350749,-0.03,0.26,0.62,-71.02,63.59,-47.03,9.12,3.83,192.94
350759,-0.07,0.25,0.67,-80.68,65.41,-42.73,7.98,4.69,192.80
350769,-0.07,0.25,0.72,-82.73,74.35,-46.89,7.14,5.86,192.32
